"cov","mu","sd","PopulationName"
"ms",17.396351902925,12.35397979787,"Sherman"
"ms",14.8292404294719,10.2749779061643,"Sherman_EF"
"ms",33.4486692018062,23.4307486952728,"ShermanReconnect"
"ms",23.5169449904438,19.1841114622214,"Silver_NF"
"ms",10.3539792686938,6.90796183164679,"Singas"
"ms",47.5634951672938,35.6842843109688,"Smith_Main_NF_MF_SF"
"ms",75.2992655150562,56.5920911494636,"SmithGenReconnect"
"ms",63.8478041284156,42.8700489647003,"Snow&Chicken&Leonard"
"ms",7.45729080667812,5.71337190887549,"Sonoma"
"ms",15.5065531176031,14.2314637229925,"Star"
"ms",47.0862180662375,38.9731067263769,"Stephens"
"ms",14.9156932553438,10.4506191121136,"Stewart&Stewart_NF&MF"
"ms",10.8127706792375,7.64928654524223,"StoneHouse"
"ms",84.6867610886469,56.8333845316986,"Susie"
"ms",86.3751661016812,67.8308663178562,"T_Creek&Draw"
"ms",160.054211038391,123.188424833464,"Tabor"
"ms",52.4757049386781,42.2632861411189,"Talbot_up"
"ms",85.1446829638531,73.1879534240192,"Thorpe_LamValley"
"ms",35.5201445656906,21.3327838623623,"Threemile"
"ms",53.7815296519656,38.9523027918834,"Tierney"
"ms",52.7712768268906,30.0469995844979,"ToeJam"
"ms",39.7838425439969,29.2233065146033,"Toyn"
"ms",11.1503793224281,7.17629682163181,"Trout_EastHumboldt"
"ms",9.44354407298125,6.07779102005136,"Trout_EastHumboldt_up"
"ms",33.8412356824563,20.171490365331,"Washburn_dwn"
"ms",3.99082295491562,2.61129352557732,"Washburn_up"
"ms",40.3293762064812,29.1621730055793,"Washington"
"ms",20.5728279148594,13.8980721974416,"WashONeal"
"ms",873.815432819138,576.623574713958,"Whitehorse_OR"
"ms",46.4873294865281,33.1452027472645,"Whitehorse_OR_E_up"
"ms",61.1429617350875,43.162675823751,"Whitehorse_OR_W_up"
"ms",32.5487008962281,25.3495659106339,"Wildcat"
"ms",364.371817195441,216.976701637095,"Willow&Lewis&Nelson"
"ms",25.9492012526187,21.4709057164407,"Willow_DesatoyaMtns"
"ms",301.834565020666,192.760922710784,"Willow_OR_dwn"
"ms",227.312939064006,146.353388152239,"Willow_OR_up"
"ms",28.0126036974969,16.0519203017118,"Willow_QRD"
"ms",60.7448954596375,35.2047993520192,"Willow_QRD_SF"
"ms",8.82443993349375,8.63887616692131,"WilsonCanyon"
"ms",15.1785111128281,10.5663865422529,"Winters"
"ms",74.8420697444281,61.5687526402085,"WMR&CmpDraw&Gaws"
"qmax",1974.07705948997,1773.54032970621,"Abel"
"qmax",4084.69536945453,3590.36689134077,"Abel&SHReconnect"
"qmax",8234.32943412303,5962.39781835581,"Ackler"
"qmax",3869.21411588397,3075.5477577585,"Alles"
"qmax",9911.08343502156,7888.41716867343,"Alles&DeeringReconnect"
"qmax",30370.6360827369,11085.7165135021,"Andorno"
"qmax",2368.02433448509,1955.87192523494,"Bartlett"
"qmax",2058.27782418797,1537.49417427745,"Battle_NF"
"qmax",2963.73379748453,2379.45828241798,"Big&Big_NF"
"qmax",2429.64354796831,1139.40731860779,"Big&CorralCyn"
"qmax",1241.83973724572,551.144990085842,"Birch"
"qmax",1804.21163287572,716.969939140949,"Boone"
"qmax",1756.36691230588,774.904658522732,"Bottle"
"qmax",12727.4107017908,10133.2591087965,"Boulder_1st&2nd_dwn&WF"
"qmax",3748.82753372509,2981.0407068712,"Boulder_2nd_up"
"qmax",5708.12555372684,4536.93988034658,"Boulder_4th"
"qmax",12927.6281160991,10257.1544527037,"Boulder_EF&Boulder_3rd"
"qmax",14707.9151381553,11641.3120793174,"BoulderEFWFReconnect"
"qmax",7950.33425137391,7423.05058630848,"BoxCanyon_aka_Stoddard"
"qmax",72209.1372541956,23294.8884044536,"Brown"
"qmax",5588.63198515997,3197.81018652798,"BuffaloCanyon"
"qmax",8202.29907853609,7992.89620173406,"CA_Bodie"
"qmax",1864.12067260734,1720.01650064652,"CA_ByDay"
"qmax",10314.492844927,13285.4939636106,"CA_CharityValley"
"qmax",5436.51950877587,7919.44349188142,"CA_ColdStream"
"qmax",12719.3115177103,12751.7437642981,"CA_Deep"
"qmax",4817.43145499472,6619.94699377031,"CA_Deer"
"qmax",15989.1852552151,13908.4559854395,"CA_Desert"
"qmax",16804.8769271704,24478.3618082999,"CA_Dog"
"qmax",4151.55730798059,3511.58952209228,"CA_Dunderberg&Dog"
"qmax",5703.64170694616,5207.19657818839,"CA_Eagle"
"qmax",23439.0503271069,26738.8467669448,"CA_EastForkCarson"
"qmax",5872.43819706778,6252.03248742908,"CA_EastForkCarson_up1"
"qmax",4559.91213680816,4716.62318957528,"CA_EastForkCarson_up2"
"qmax",29117.9700526076,33396.4916834188,"CA_EastForkCarsonReconnect"
"qmax",5681.76627252172,7320.28044946004,"CA_Forestdale"
"qmax",3863.12323176241,4489.42872979576,"CA_GoldenCanyon"
"qmax",5779.82585823013,5552.38189411751,"CA_Horse"
"qmax",1580.86888350866,1721.58492638945,"CA_Horsethief"
"qmax",9342.34806778959,9977.56112175728,"CA_Hunter"
"qmax",3762.89597120559,4748.10217933372,"CA_JeffDavis"
"qmax",104932.707212539,138978.613000353,"CA_LittleTruckee"
"qmax",6628.09878362209,7006.89912663754,"CA_Mill_dwn"
"qmax",3973.71896948106,4198.32553686346,"CA_Mill_up"
"qmax",4347.66952853103,5353.75078292386,"CA_Mountaineer"
"qmax",2067.94673329191,1964.0493817831,"CA_Mountaineer_E_up"
"qmax",1804.57103880491,2667.17211947187,"CA_Mountaineer_W_up"
"qmax",2494.03622843769,2116.38610668228,"CA_Murphy"
"qmax",3700.86283389291,4348.26386359488,"CA_MurrayCanyon"
"qmax",2304.07115036297,1975.27232348994,"CA_Paiute_CorralValley"
"qmax",2339.34623426019,2022.86779908119,"CA_Paiute_CoyoteValley"
"qmax",952.091273150875,948.9037649133,"CA_Paiute_FlyValley"
"qmax",1442.32419338419,1247.19937728899,"CA_Paiute_FourMileCanyon"
"qmax",17713.0929504957,16627.6446683607,"CA_Paiute_Historic"
"qmax",7507.98051341669,7032.5290922177,"CA_Paiute_UpSilverKing"
"qmax",31233.607237622,40641.7792943357,"CA_Perazzo"
"qmax",2307.27218490341,3008.42852388141,"CA_PoisonFlat"
"qmax",6343.45095291469,8745.30304575098,"CA_Pole"
"qmax",1922.88574156137,2423.17302474569,"CA_RaymondMeadows"
"qmax",19024.4957655285,17706.7430477163,"CA_Robinson"
"qmax",48797.4786915244,47326.2551783208,"CA_RoBoReconnect"
"qmax",12044.3926131476,11732.9865192913,"CA_Rough"
"qmax",16628.6536801052,23140.7818056131,"CA_SageHen"
"qmax",5591.12219558544,4812.03482258288,"CA_Silver_dwn"
"qmax",2234.84217164812,3071.04249514838,"CA_Silver_NWTahoe"
"qmax",5591.12219558544,4812.03482258288,"CA_Silver_up"
"qmax",4863.6364458975,3449.19061265874,"CA_Slinkard"
"qmax",6722.74047237363,4771.98470324201,"CA_Slinkard_dwn"
"qmax",7819.39230464103,8651.67728114653,"CA_UpperTruckee_dwn"
"qmax",7819.39230464103,8651.67728114653,"CA_UpperTruckee_up"
"qmax",59031.9463006201,76519.172267576,"CA_WebberLake"
"qmax",6855.03113845059,8570.62021732315,"CA_Willow"
"qmax",3795.56017445638,4699.05797967757,"CA_Willow_up"
"qmax",3654.74459074775,3776.10442167186,"CA_Wolf_dwn"
"qmax",3654.74459074775,3776.10442167186,"CA_Wolf_up"
"qmax",37374.9466011314,20415.5213730983,"Cabin&DJ&Lye&Martin&Deep&RoundCorral&Alkali"
"qmax",1966.80811261469,1828.09469085403,"Cabin_up"
"qmax",1449.80648528053,1120.60776589423,"California"
"qmax",8069.45708798891,5024.69450138135,"Canyon&Canyon_SF"
"qmax",4237.46904467816,3835.58342504223,"Carville"
"qmax",27.5832309675625,11.8806884456791,"Clear_RRD"
"qmax",5977.59535762447,4947.96766138635,"Cold_ColdNF"
"qmax",1613.96477034887,1287.23133933351,"Cold_NF_up"
"qmax",2054.79089436713,1576.02302385146,"Colman_up"
"qmax",7553.1946477105,4967.02655963466,"Conrad_dwn&Talbot_dwn"
"qmax",1768.95674177256,1163.76976583123,"Conrad_up"
"qmax",8350.31766061728,5428.02490807571,"Cottonwood&Indian_QRD"
"qmax",1539.58630197263,904.084385624173,"Cottonwood_RRD"
"qmax",3493.63632051,3214.44443316042,"Cottonwood_SFHRD"
"qmax",3709.27623055522,3614.1464530078,"Cottonwood_WalkerLake"
"qmax",3472.59308742291,2781.97366780362,"Coyote"
"qmax",710.9305337655,394.602410437875,"CraneCanyon"
"qmax",710.9305337655,394.602410437875,"CraneCanyon_dwn"
"qmax",6087.50397332506,4639.79218859149,"Crowley"
"qmax",8058.50133498525,4757.12897875378,"Currant"
"qmax",2306.58213681081,1404.68290749103,"Currant_up"
"qmax",6028.94982273175,4802.58285952179,"Deering"
"qmax",4415.58964424103,1995.56568614402,"Dixie"
"qmax",356.231216078219,211.618886765648,"Donnelly"
"qmax",3481.02582982475,2220.90188976586,"Dorsey"
"qmax",2195.27446679953,1499.03409666915,"Draw_AboveBarrier"
"qmax",5258.28552442275,4847.72044578687,"EchoCanyon_dwn"
"qmax",2971.81881507147,2806.03514259227,"EchoCanyon_up"
"qmax",4889.09492139819,2627.08385693569,"Edwards"
"qmax",10621.0098171218,6853.21816280566,"Eightmile"
"qmax",28939.6058113991,24733.0971180707,"EMR&MRBC&CC&QC&Cutt&Short&WillBas"
"qmax",2040.83062631003,1788.18114266669,"FallsCanyon"
"qmax",5050.07449977088,3107.8681954388,"Flat"
"qmax",1526.51048698888,910.71706205826,"Flat_SFReconnect"
"qmax",1944.77057651684,1464.73663051543,"Foreman"
"qmax",2163.21870155503,1339.84359011296,"Frazer"
"qmax",7299.17991952069,6840.66857499436,"Furlong_N"
"qmax",3387.60301208884,2606.33424054426,"Gance_RdCny_Warm"
"qmax",1311.72658432075,754.515662410237,"Gardner"
"qmax",4625.23141250353,4186.46103975458,"Gennette"
"qmax",7187.74797306981,4517.65819459337,"GreenMtn_Main_SF"
"qmax",2753.22242770034,2343.84532608844,"GreenMtn_NF"
"qmax",771.247941789562,394.894768863832,"Greys"
"qmax",771.247941789562,394.894768863832,"Greys_up"
"qmax",12326.7193624045,7165.40767073066,"GrMtnToynReconnect"
"qmax",793.392179822125,388.634822500028,"Hall&Greys_dwn"
"qmax",13337.1802864645,8206.98977163203,"Hanks&Conners"
"qmax",1183.97637734912,593.743231930383,"Happy"
"qmax",4143.02635888016,3288.94324561182,"HorseCanyon"
"qmax",1024.12203548984,488.251534194313,"House"
"qmax",20191.5222237172,14906.9270757173,"Humboldt_NF&ColeCyn"
"qmax",39803.3219103576,25738.8009303388,"HumboldtReconnect"
"qmax",2621.12480168397,1413.82633700102,"Illinois"
"qmax",8340.15114161337,7505.49563093453,"Indian"
"qmax",3385.9755221345,3143.94588390217,"Indian_SF"
"qmax",3294.79424845491,1735.17220932397,"Jackson"
"qmax",6577.13269176791,4942.12085687203,"Kings&ColdSpgs"
"qmax",16434.4281837657,12210.5425931554,"KingsReconnect"
"qmax",23538.0567163107,21319.4143234529,"Kleckner_dwn&Welch"
"qmax",8827.174967702,8179.54830735586,"Kleckner_up"
"qmax",50452.2292489992,21086.7957323351,"KlondikeCan&Quinn_EF&Laca"
"qmax",16383.8438409821,12475.3929511343,"LamoilleCyn"
"qmax",2769.54476443572,1423.04163147975,"Lee"
"qmax",1550.91077202731,795.617927513647,"Lewis_RRD"
"qmax",1886.80640950894,1717.53684455761,"LineCanyon"
"qmax",1262.48447900322,827.227661415248,"LittleCottonwood"
"qmax",54417.0149911037,34121.3334710569,"LittleHumboldt_NF"
"qmax",2124.12397711847,1730.99012755418,"LittleJack"
"qmax",3499.46830927119,2687.70173830188,"LogCabin&Raster"
"qmax",4058.84549522134,2906.12210748004,"LoneMtn"
"qmax",8091.19459580044,6401.82342475423,"Maggie"
"qmax",61091.6947040501,42596.2556240064,"MaggieReconnect"
"qmax",54938.0599493288,34081.7410070821,"Mahala&Jim"
"qmax",32398.5903415907,29907.9092855666,"Mahogany&Segunda&LongCanyon"
"qmax",1799.80848721459,832.258815134935,"MarySloan"
"qmax",79014.3650148648,53430.6871024393,"MarysReconnect"
"qmax",404.917710348844,210.751297126372,"Marysville"
"qmax",2718.83674751359,1419.97384658098,"Marysville_nonconpop"
"qmax",2718.83674751359,1419.97384658098,"Marysville_nonconpop_up"
"qmax",2932.20809099166,2328.6755419213,"McConnell"
"qmax",7724.38427730769,7062.79729573346,"McCutcheon_dwn"
"qmax",7724.38427730769,7062.79729573346,"McCutcheon_up"
"qmax",78842.7246381171,57067.1342903895,"McDermitt_dwn&Sage_dwn"
"qmax",13301.0733273549,12510.6255829067,"McDermitt_NF&McD_up"
"qmax",88511.9246779124,63553.7154619616,"McDermittReconnect"
"qmax",7472.31484589475,4433.99321651948,"Mitchell&Mitchell_NF"
"qmax",679.013589327906,384.451189489056,"MohawkCanyon"
"qmax",2629.91947721419,1816.29355651985,"MRBC_up"
"qmax",2420.80487837972,1307.22842691878,"Mullinex"
"qmax",3957.78012948172,2913.29369202207,"Paiute"
"qmax",3086.73196294894,1606.45911155387,"Pearl"
"qmax",1498.29962915088,669.412516433134,"PeteHanson"
"qmax",75774.1127362606,50301.3360564024,"Pie&Dorsey_low&Gance_low"
"qmax",3951.83335601497,2968.8834841338,"Pole_QRD"
"qmax",2644.24976586584,1989.47516503964,"Pratt"
"qmax",2333.035534303,1801.80160784856,"PrattReconnect"
"qmax",3605.89381842241,2353.48387256153,"Rabbit"
"qmax",4298.69456031441,2662.16736092233,"Rattlesnake_SFHRD"
"qmax",6542.93265269841,5146.71963523105,"Rebel"
"qmax",16773.9292202512,28756.6501509707,"RedMtn"
"qmax",15215.3756866192,9131.18796386736,"Reese&Sawmills"
"qmax",37516.7152962442,20522.6788095935,"ReeseReconnect"
"qmax",15000.0204487784,10710.3303405763,"Riser"
"qmax",1196.87297061053,635.494000637713,"Rock_CrumCanyon"
"qmax",5064.66211652591,3969.78641044484,"Rock_dwn_QRD"
"qmax",1670.95412953987,1185.84596661737,"Rock_EdnaMtn"
"qmax",4432.09218440778,2661.19066708772,"Rock_RCD"
"qmax",19786.3810841593,9523.64008610295,"RockTJReconnect"
"qmax",909.742378972813,669.735891765609,"Rodeo"
"qmax",9490.81496531997,8670.33956213785,"Sage_up_QRD"
"qmax",2040.25458940406,1057.72509662714,"SanJuan&SanJuan_SF"
"qmax",27961.4462757051,19436.3830325058,"SFLH_Pole_Snowstorm"
"qmax",2204.71431638878,1417.47326824046,"Sherman"
"qmax",1647.97346319269,990.204333434848,"Sherman_EF"
"qmax",3899.49544675962,2414.38372283465,"ShermanReconnect"
"qmax",1528.34406565484,604.547741261123,"Silver_NF"
"qmax",1637.94910394759,1389.70696199826,"Singas"
"qmax",7559.47194491841,6393.12356703376,"Smith_Main_NF_MF_SF"
"qmax",12324.2242476064,10718.9938786458,"SmithGenReconnect"
"qmax",4925.89397290366,3592.98531652725,"Snow&Chicken&Leonard"
"qmax",1008.79921276069,643.344003455797,"Sonoma"
"qmax",1555.90860424697,905.142717914189,"Star"
"qmax",6797.28213431569,5157.72169523229,"Stephens"
"qmax",1018.81315328412,541.808975556533,"Stewart&Stewart_NF&MF"
"qmax",2004.7147632815,1798.53872810637,"StoneHouse"
"qmax",10651.2321125279,7358.21203574041,"Susie"
"qmax",9170.77389974728,6150.73575690799,"T_Creek&Draw"
"qmax",16285.7325926039,12576.328748831,"Tabor"
"qmax",5178.107441309,3408.00150727857,"Talbot_up"
"qmax",7905.03516742356,6386.61778304324,"Thorpe_LamValley"
"qmax",4743.33395150103,3047.08135690459,"Threemile"
"qmax",3971.49935396719,2071.59101358982,"Tierney"
"qmax",4321.91212284613,2395.14941396971,"ToeJam"
"qmax",4334.11594631522,2288.75283516015,"Toyn"
"qmax",802.005815916844,423.313877254676,"Trout_EastHumboldt"
"qmax",679.239427682594,358.515449651519,"Trout_EastHumboldt_up"
"qmax",4370.19173857916,3175.71222143976,"Washburn_dwn"
"qmax",379.887706140875,165.142545918368,"Washburn_up"
"qmax",4250.52347050234,2355.57647302819,"Washington"
"qmax",3055.92280615966,2454.59299400884,"WashONeal"
"qmax",92240.1073902266,75007.9598123298,"Whitehorse_OR"
"qmax",7300.37751831281,6679.0643281372,"Whitehorse_OR_E_up"
"qmax",9795.21651653406,8926.5823033369,"Whitehorse_OR_W_up"
"qmax",3137.02012916838,2068.44254918306,"Wildcat"
"qmax",29940.7389390515,22047.5217300144,"Willow&Lewis&Nelson"
"qmax",1908.89120697141,1121.33912263596,"Willow_DesatoyaMtns"
"qmax",24279.5988801894,13615.2136290544,"Willow_OR_dwn"
"qmax",19636.6384583634,11873.0127285933,"Willow_OR_up"
"qmax",3759.28466266091,2500.36641450808,"Willow_QRD"
"qmax",7871.03639497806,4490.20828603969,"Willow_QRD_SF"
"qmax",981.555011333688,710.003710113696,"WilsonCanyon"
"qmax",1857.57404752831,1435.78603387244,"Winters"
"qmax",7196.36647320459,6324.93542358633,"WMR&CmpDraw&Gaws"
"qmax3",1171.52751875103,975.601173362751,"Abel"
"qmax3",2406.37885188953,1977.50042056985,"Abel&SHReconnect"
"qmax3",4904.74820031128,4040.4125716644,"Ackler"
"qmax3",2373.24326199391,2107.33150540688,"Alles"
"qmax3",6081.27154353969,5404.53166121276,"Alles&DeeringReconnect"
"qmax3",15158.1894285676,6501.38161607439,"Andorno"
"qmax3",1241.49539972775,1107.40507010855,"Bartlett"
"qmax3",1086.26097568431,819.286710875643,"Battle_NF"
"qmax3",1677.27290922384,1437.18142596634,"Big&Big_NF"
"qmax3",1154.37643973141,571.735556828844,"Big&CorralCyn"
"qmax3",556.853892198656,260.234492770161,"Birch"
"qmax3",842.2950290935,360.870049821908,"Boone"
"qmax3",1052.0772706045,615.03195208868,"Bottle"
"qmax3",7811.28877765753,6942.55662186541,"Boulder_1st&2nd_dwn&WF"
"qmax3",2300.92264470656,2042.71039682552,"Boulder_2nd_up"
"qmax3",3503.49043902297,3109.02038856656,"Boulder_4th"
"qmax3",7931.74141816147,7026.21852632053,"Boulder_EF&Boulder_3rd"
"qmax3",9017.87497306422,7977.79292469318,"BoulderEFWFReconnect"
"qmax3",5185.0460621645,4895.22806536719,"BoxCanyon_aka_Stoddard"
"qmax3",34615.9675257785,10362.717926786,"Brown"
"qmax3",2943.28414520897,1857.45669401852,"BuffaloCanyon"
"qmax3",4242.742091809,4350.8630898368,"CA_Bodie"
"qmax3",922.2796064775,902.184806284765,"CA_ByDay"
"qmax3",5921.03352262056,6288.71140315274,"CA_CharityValley"
"qmax3",3103.03517057906,5397.40370251787,"CA_ColdStream"
"qmax3",6571.97438676475,7314.05032743144,"CA_Deep"
"qmax3",2642.03549044172,3994.95398240757,"CA_Deer"
"qmax3",8554.14674538922,7747.4417106994,"CA_Desert"
"qmax3",8118.95783339866,12193.5449606413,"CA_Dog"
"qmax3",2585.68538009834,2506.08260425103,"CA_Dunderberg&Dog"
"qmax3",4335.37728006116,4299.88655061819,"CA_Eagle"
"qmax3",14669.4069938845,18761.1120981916,"CA_EastForkCarson"
"qmax3",3799.30068529669,4311.39280745273,"CA_EastForkCarson_up1"
"qmax3",2994.63965666284,3217.53922300575,"CA_EastForkCarson_up2"
"qmax3",18201.5180011365,23522.1631336498,"CA_EastForkCarsonReconnect"
"qmax3",3262.12500839172,3465.60799429796,"CA_Forestdale"
"qmax3",2399.11780682375,3170.65307253951,"CA_GoldenCanyon"
"qmax3",4565.77930030638,4273.62069175795,"CA_Horse"
"qmax3",940.466657427,1184.63234639379,"CA_Horsethief"
"qmax3",4614.03619149656,5012.41859681075,"CA_Hunter"
"qmax3",2173.82697191359,2316.24912055741,"CA_JeffDavis"
"qmax3",57709.7640296695,77492.789257576,"CA_LittleTruckee"
"qmax3",3425.73679676731,4164.13853428252,"CA_Mill_dwn"
"qmax3",2067.31189176587,2507.87015969865,"CA_Mill_up"
"qmax3",2369.68016954309,3791.05725514535,"CA_Mountaineer"
"qmax3",1085.48040294694,1294.23662487549,"CA_Mountaineer_E_up"
"qmax3",1005.49252831553,1912.87205111019,"CA_Mountaineer_W_up"
"qmax3",1527.03990899013,1387.04025769436,"CA_Murphy"
"qmax3",2304.21448797028,3120.17342628928,"CA_MurrayCanyon"
"qmax3",1405.84963716125,1386.58866848232,"CA_Paiute_CorralValley"
"qmax3",1470.98342908978,1448.75959127739,"CA_Paiute_CoyoteValley"
"qmax3",592.77453993175,689.898750775446,"CA_Paiute_FlyValley"
"qmax3",906.935004648531,893.232894855128,"CA_Paiute_FourMileCanyon"
"qmax3",10763.9958912168,11819.4750326307,"CA_Paiute_Historic"
"qmax3",4685.24805328469,5059.74543319168,"CA_Paiute_UpSilverKing"
"qmax3",17069.911774093,21835.7673470296,"CA_Perazzo"
"qmax3",1394.81828481925,2137.0208163583,"CA_PoisonFlat"
"qmax3",3482.65029739313,4873.77964565346,"CA_Pole"
"qmax3",1158.38283354563,1535.48010862581,"CA_RaymondMeadows"
"qmax3",14605.2725920201,13690.4937242722,"CA_Robinson"
"qmax3",25555.0945484382,27059.766189029,"CA_RoBoReconnect"
"qmax3",6250.76199240928,6313.24769712046,"CA_Rough"
"qmax3",9588.69843392069,17089.6113226263,"CA_SageHen"
"qmax3",3639.93912506769,3608.65498302825,"CA_Silver_dwn"
"qmax3",1225.65985384362,1853.28877371405,"CA_Silver_NWTahoe"
"qmax3",3639.93912506769,3608.65498302825,"CA_Silver_up"
"qmax3",2448.53592866088,2060.01303030044,"CA_Slinkard"
"qmax3",3384.67326382325,2851.29454014978,"CA_Slinkard_dwn"
"qmax3",4841.49803945,4615.33656196677,"CA_UpperTruckee_dwn"
"qmax3",4841.49803945,4615.33656196677,"CA_UpperTruckee_up"
"qmax3",32090.5012853039,40829.0550319604,"CA_WebberLake"
"qmax3",4290.66463355325,6021.15112016552,"CA_Willow"
"qmax3",2366.199271169,3297.75569464898,"CA_Willow_up"
"qmax3",2430.72635842322,2508.61443726615,"CA_Wolf_dwn"
"qmax3",2430.72635842322,2508.61443726615,"CA_Wolf_up"
"qmax3",20322.5360623212,14506.915023295,"Cabin&DJ&Lye&Martin&Deep&RoundCorral&Alkali"
"qmax3",1230.01408334509,1424.8707936712,"Cabin_up"
"qmax3",734.623537509344,486.761781935603,"California"
"qmax3",4108.66378422584,2878.17818355946,"Canyon&Canyon_SF"
"qmax3",2282.95864876647,1919.85900358933,"Carville"
"qmax3",12.4305532626563,4.98991132491182,"Clear_RRD"
"qmax3",3677.72839408634,3392.51682808731,"Cold_ColdNF"
"qmax3",967.526068316125,865.581099566469,"Cold_NF_up"
"qmax3",1019.03106163991,768.625802027254,"Colman_up"
"qmax3",4344.35893014112,3230.45947384127,"Conrad_dwn&Talbot_dwn"
"qmax3",1018.28528575234,758.326342274551,"Conrad_up"
"qmax3",4249.92863845769,3216.58430614187,"Cottonwood&Indian_QRD"
"qmax3",748.238102510781,392.646306906081,"Cottonwood_RRD"
"qmax3",1886.33904500462,1613.2456853988,"Cottonwood_SFHRD"
"qmax3",1887.05586377453,1674.61579153454,"Cottonwood_WalkerLake"
"qmax3",2000.0264556795,1680.44742556616,"Coyote"
"qmax3",356.590408582812,185.645890888975,"CraneCanyon"
"qmax3",356.590408582812,185.645890888975,"CraneCanyon_dwn"
"qmax3",3783.75018340722,3301.53348401862,"Crowley"
"qmax3",4496.12459042612,2512.10654094853,"Currant"
"qmax3",1379.24465699966,772.034810690972,"Currant_up"
"qmax3",3700.09930203203,3290.15111129168,"Deering"
"qmax3",2480.91952168725,1361.07071018952,"Dixie"
"qmax3",170.945197295281,100.404357022324,"Donnelly"
"qmax3",1923.29360500556,1149.87883269162,"Dorsey"
"qmax3",1308.95996313031,800.631102674893,"Draw_AboveBarrier"
"qmax3",3404.70293879428,3185.71520940243,"EchoCanyon_dwn"
"qmax3",1953.28029055234,1853.65061260062,"EchoCanyon_up"
"qmax3",2235.84240317975,1218.88757862728,"Edwards"
"qmax3",5197.60788867084,3544.03263724884,"Eightmile"
"qmax3",17026.0079928959,14239.4697582914,"EMR&MRBC&CC&QC&Cutt&Short&WillBas"
"qmax3",1257.74463838119,1081.35562204618,"FallsCanyon"
"qmax3",2840.49383411613,2287.84192976904,"Flat"
"qmax3",772.9613679255,465.418706482521,"Flat_SFReconnect"
"qmax3",983.012624746625,642.347360298204,"Foreman"
"qmax3",1077.18577668462,758.935962864689,"Frazer"
"qmax3",4771.92832927741,4514.68468405708,"Furlong_N"
"qmax3",1841.30546452609,1290.72623101464,"Gance_RdCny_Warm"
"qmax3",724.105520085438,454.679694689614,"Gardner"
"qmax3",2501.10479341403,2101.20218779213,"Gennette"
"qmax3",3819.15616465019,2162.18407472682,"GreenMtn_Main_SF"
"qmax3",1475.74231136172,1150.54325695312,"GreenMtn_NF"
"qmax3",427.655819141375,247.31412909935,"Greys"
"qmax3",427.655819141375,247.31412909935,"Greys_up"
"qmax3",6551.29988573269,3508.17618358578,"GrMtnToynReconnect"
"qmax3",431.002041162312,260.295453110763,"Hall&Greys_dwn"
"qmax3",8066.52636001956,5044.29915859046,"Hanks&Conners"
"qmax3",723.532534380375,466.02576491012,"Happy"
"qmax3",2476.58681762569,2252.85378528008,"HorseCanyon"
"qmax3",537.440746437625,321.341221619781,"House"
"qmax3",11091.2457446531,7650.71880927105,"Humboldt_NF&ColeCyn"
"qmax3",20975.4209522202,13810.91198339,"HumboldtReconnect"
"qmax3",1225.92290113016,639.862759833817,"Illinois"
"qmax3",5166.66485838206,5883.63330238874,"Indian"
"qmax3",2116.39662805766,2451.93067803277,"Indian_SF"
"qmax3",2046.13836043838,1347.47661039101,"Jackson"
"qmax3",3744.32708101369,3453.88883766056,"Kings&ColdSpgs"
"qmax3",9178.7100624925,8637.16676273368,"KingsReconnect"
"qmax3",15109.8544945692,13928.8809159001,"Kleckner_dwn&Welch"
"qmax3",5730.31304295478,5384.27154482657,"Kleckner_up"
"qmax3",25238.0823280267,14053.2978051274,"KlondikeCan&Quinn_EF&Laca"
"qmax3",9599.71397938053,7951.53426586224,"LamoilleCyn"
"qmax3",1434.24195430941,682.406870836367,"Lee"
"qmax3",711.794200834344,351.97406144575,"Lewis_RRD"
"qmax3",1102.49163216578,1084.74200112259,"LineCanyon"
"qmax3",724.786110038281,559.191526899744,"LittleCottonwood"
"qmax3",27329.7337146104,17797.2128313455,"LittleHumboldt_NF"
"qmax3",1240.76785728434,1062.96800150282,"LittleJack"
"qmax3",1946.13877383203,1923.67277236129,"LogCabin&Raster"
"qmax3",2276.39161111372,1615.11807300506,"LoneMtn"
"qmax3",4446.73693556962,3597.65354462341,"Maggie"
"qmax3",33502.6439879344,24133.5576167335,"MaggieReconnect"
"qmax3",28489.0559353026,18941.4719803106,"Mahala&Jim"
"qmax3",20958.2805854626,19584.5456567192,"Mahogany&Segunda&LongCanyon"
"qmax3",1024.86258185094,569.460203497567,"MarySloan"
"qmax3",44469.8683675375,28682.7344071032,"MarysReconnect"
"qmax3",193.115471871594,98.8697487187958,"Marysville"
"qmax3",1286.64957752525,658.634740412729,"Marysville_nonconpop"
"qmax3",1286.64957752525,658.634740412729,"Marysville_nonconpop_up"
"qmax3",1752.37211059459,1594.56457107967,"McConnell"
"qmax3",4172.30588505069,3544.5023073685,"McCutcheon_dwn"
"qmax3",4172.30588505069,3544.5023073685,"McCutcheon_up"
"qmax3",45081.8388300771,40033.84785841,"McDermitt_dwn&Sage_dwn"
"qmax3",7676.27831065928,7210.65037988372,"McDermitt_NF&McD_up"
"qmax3",50470.3358674915,44234.2256921502,"McDermittReconnect"
"qmax3",4249.00443236291,2803.28598855929,"Mitchell&Mitchell_NF"
"qmax3",347.277815976062,185.068784553192,"MohawkCanyon"
